sku_id,class,total_demand,total_sales,total_lost,avg_inventory,fill_rate,cycle_service_level,cycles_without_stockout,num_cycles,turnover,DOI,stockout_cost,holding_cost,ordering_cost,total_cost
SKU0045,CZ,516.0,515.0,1.0,156.04347826086956,0.998062015503876,0.5,1,2,3.3067706882139873,27.821705426356587,458.17999999999995,7572.79,50.0,8080.97
SKU0046,AX,1219.0,1219.0,0.0,136.75,1.0,1.0,6,6,8.914076782449726,10.320754716981131,0.0,7093.788232876714,250.0,7343.788232876714
SKU0049,AY,1172.0,1172.0,0.0,162.77173913043478,1.0,1.0,5,5,7.200267111853089,12.77730375426621,0.0,7954.69948630137,200.0,8154.69948630137
SKU0050,AX,2095.0,2076.0,19.0,109.44565217391305,0.9909307875894988,0.7272727272727273,8,11,19.141920746846758,4.806205250596659,10411.999999999998,4152.221116438357,550.0,15114.221116438355
SKU0051,AY,2178.0,1895.0,283.0,116.32608695652173,0.8700642791551882,0.625,5,8,18.723229302934033,4.913682277318641,328851.66000000003,6767.768876712329,450.0,336069.42887671234
SKU0052,AZ,612.0,612.0,0.0,178.22826086956522,1.0,1.0,2,2,3.4337988656461547,26.792483660130717,0.0,13203.403479452058,100.0,13303.403479452058
SKU0053,BZ,478.0,478.0,0.0,163.08695652173913,1.0,1.0,2,2,2.9309517462010133,31.38912133891213,0.0,9167.238465753426,100.0,9267.238465753426
SKU0054,CX,1586.0,1586.0,0.0,201.5,1.0,1.0,6,6,7.870967741935484,11.688524590163935,0.0,2258.461684931507,300.0,2558.461684931507
SKU0055,AY,2123.0,2119.0,4.0,121.53260869565217,0.9981158737635422,0.7777777777777778,7,9,17.468562740363115,5.266603862458785,5656.68,9155.40102739726,450.0,15262.08102739726
SKU0056,AY,1574.0,1510.0,64.0,187.8804347826087,0.9593392630241423,0.6,3,5,8.377668498698293,10.981575603557813,43124.479999999996,5324.371952054795,200.0,48648.85195205479
SKU0057,AX,1979.0,1979.0,0.0,203.54347826086956,1.0,1.0,6,6,9.722738438534657,9.462354724608389,0.0,14444.287273972604,250.0,14694.287273972604
SKU0058,AY,1234.0,1234.0,0.0,131.2608695652174,1.0,1.0,6,6,9.401126200728717,9.786061588330634,0.0,9194.964164383564,250.0,9444.964164383564
SKU0059,CZ,470.0,470.0,0.0,101.19565217391305,1.0,1.0,3,3,4.644468313641246,19.80851063829787,0.0,175.80595890410962,100.0,275.8059589041096
SKU0060,AY,1246.0,1245.0,1.0,113.80434782608695,0.9991974317817014,0.8571428571428571,6,7,10.948615090735435,8.402889245585875,1094.29,6767.492465753425,300.0,8161.782465753425
SKU0061,AY,2150.0,2121.0,29.0,161.7826086956522,0.9865116279069768,0.5714285714285714,4,7,13.289438323031442,6.922790697674419,14817.550000000001,8321.277397260275,350.0,23488.827397260276
SKU0063,AY,1196.0,1196.0,0.0,239.84782608695653,1.0,1.0,3,3,4.986495060273724,18.449832775919734,0.0,14281.99179452055,150.0,14431.99179452055
SKU0066,AX,2077.0,2055.0,22.0,317.75,0.9894077997111218,0.8,4,5,6.536585365853658,14.074626865671643,9511.48,6273.882342465753,200.0,15985.362342465753
SKU0067,CZ,676.0,676.0,0.0,346.19565217391306,1.0,1.0,2,2,1.9526530612244897,47.11538461538462,0.0,990.8404109589043,50.0,1040.8404109589042
SKU0068,AY,1260.0,1223.0,37.0,150.2173913043478,0.9706349206349206,0.6,3,5,8.387843704775689,10.968253968253968,27565.739999999998,10415.168493150684,250.0,38230.90849315068
SKU0069,CZ,441.0,441.0,0.0,344.1630434782609,1.0,1.0,1,1,1.2813694217225151,71.79818594104309,0.0,5624.086157534247,0.0,5624.086157534247
SKU0070,CZ,497.0,497.0,0.0,191.6086956521739,1.0,1.0,2,2,2.593828000907647,35.46881287726358,0.0,899.0279999999999,100.0,999.0279999999999
SKU0071,AY,1267.0,1240.0,27.0,159.20652173913044,0.978689818468824,0.75,3,4,7.95821669966546,11.560378847671664,29623.859999999997,7909.179356164384,200.0,37733.03935616438
SKU0072,AY,1253.0,1252.0,1.0,176.05434782608697,0.9992019154030327,0.75,3,4,7.1171204544051365,12.926576217079011,701.86,9228.18528082192,200.0,10130.04528082192
SKU0073,AY,990.0,990.0,0.0,234.72826086956522,1.0,1.0,3,3,4.2176429729103955,21.813131313131315,0.0,8050.793493150685,100.0,8150.793493150685
SKU0074,AX,1639.0,1497.0,142.0,79.8695652173913,0.9133618059792556,0.6363636363636364,7,11,20.520958083832337,4.483221476510066,106004.42000000001,3458.1902465753424,550.0,110012.61024657535
SKU0076,BZ,844.0,844.0,0.0,159.16304347826087,1.0,1.0,4,4,5.302738509868196,17.34952606635071,0.0,9530.085636986303,200.0,9730.085636986303
SKU0077,AX,1174.0,1172.0,2.0,187.44565217391303,0.9982964224872232,0.75,3,4,6.26314873876486,14.689097103918229,3277.2400000000002,13358.614828767122,200.0,16835.854828767122
SKU0078,BZ,461.0,461.0,0.0,280.4673913043478,1.0,1.0,1,1,1.6436848428477309,55.971800433839476,0.0,12338.075589041095,0.0,12338.075589041095
SKU0079,CZ,435.0,435.0,0.0,336.4130434782609,1.0,1.0,1,1,1.2930533117932148,71.14942528735632,0.0,7846.24897260274,0.0,7846.24897260274
SKU0081,CZ,421.0,421.0,0.0,425.3369565217391,1.0,1.0,1,1,0.9898034806163911,92.94774346793349,0.0,2217.8700342465754,0.0,2217.8700342465754
SKU0082,AX,2158.0,2115.0,43.0,110.04347826086956,0.9800741427247451,0.8333333333333334,10,12,19.610430659818253,4.691380908248378,25241.86,7406.815479452055,600.0,33248.67547945205
SKU0083,AX,2177.0,2150.0,27.0,127.3695652173913,0.9875976113918236,0.9090909090909091,10,11,17.09199522102748,5.382636655948552,13511.339999999998,7063.706712328768,500.0,21075.046712328767
SKU0084,AX,1692.0,1688.0,4.0,290.8695652173913,0.9976359338061466,0.75,3,4,5.817040358744395,15.815602836879433,2546.0,13641.73479452055,150.0,16337.73479452055
SKU0085,CZ,656.0,656.0,0.0,282.60869565217394,1.0,1.0,2,2,2.321230769230769,39.63414634146342,0.0,6034.849315068494,50.0,6084.849315068494
SKU0087,AY,950.0,941.0,9.0,99.45652173913044,0.9905263157894737,0.8,4,5,9.55191256830601,9.631578947368421,8039.5199999999995,6129.559931506849,250.0,14419.079931506849
SKU0088,CX,1718.0,1619.0,99.0,121.26086956521739,0.9423748544819558,0.75,6,8,14.167802079598422,6.4935972060535505,16273.619999999999,1592.2515616438357,400.0,18265.871561643835
SKU0090,AY,955.0,955.0,0.0,247.5,1.0,1.0,3,3,3.8585858585858586,23.842931937172775,0.0,18239.08191780822,100.0,18339.08191780822
SKU0091,AX,1275.0,1275.0,0.0,245.19565217391303,1.0,1.0,3,3,5.199929071726217,17.692549019607842,0.0,14391.38597260274,100.0,14491.38597260274
SKU0092,BZ,478.0,478.0,0.0,352.5869565217391,1.0,1.0,1,1,1.3556939392071028,67.86192468619247,0.0,23957.90695890411,0.0,23957.90695890411
SKU0093,AX,1438.0,1402.0,36.0,165.42391304347825,0.9749652294853964,0.6,3,5,8.692818187791577,10.583449235048679,20194.920000000002,6804.248116438356,200.0,27199.16811643836
SKU0094,AY,1542.0,1534.0,8.0,235.06521739130434,0.9948119325551232,0.75,3,4,6.559881623971146,14.024643320363165,3393.1199999999994,6684.655849315069,150.0,10227.775849315069
SKU0095,AY,1590.0,1494.0,96.0,139.91304347826087,0.939622641509434,0.7142857142857143,5,7,11.364201367308887,8.095597484276729,109786.55999999997,8123.113643835617,300.0,118209.67364383559
SKU0096,CZ,645.0,645.0,0.0,232.6086956521739,1.0,1.0,2,2,2.7728971962616824,33.178294573643406,0.0,296.0821917808219,50.0,346.0821917808219
SKU0097,AX,1623.0,1608.0,15.0,166.3586956521739,0.9907578558225508,0.8333333333333334,5,6,9.756027442012414,9.430067775723968,6621.6,9152.07551369863,250.0,16023.67551369863
SKU0100,AY,1135.0,1120.0,15.0,146.0,0.986784140969163,0.8333333333333334,5,6,7.773972602739726,11.834361233480175,19233.45,8720.128000000002,250.0,28203.578
SKU0101,BZ,628.0,628.0,0.0,270.7282608695652,1.0,1.0,2,2,2.319669169309833,39.660828025477706,0.0,15812.874273972602,50.0,15862.874273972602
SKU0102,AX,1206.0,1201.0,5.0,131.8804347826087,0.9958540630182421,0.8333333333333334,5,6,9.144646830956894,10.060530679933665,6249.200000000001,8147.641910958904,250.0,14646.841910958905
SKU0103,AY,658.0,658.0,0.0,227.18478260869566,1.0,1.0,2,2,2.8963207502033397,31.764437689969604,0.0,13048.52293150685,50.0,13098.52293150685
SKU0104,CZ,431.0,431.0,0.0,197.2826086956522,1.0,1.0,2,2,2.1846831955922865,42.11136890951276,0.0,1547.9712328767125,50.0,1597.9712328767125
SKU0105,AX,1160.0,1102.0,58.0,100.29347826086956,0.95,0.5714285714285714,4,7,11.566056139590334,7.9543103448275865,68907.48,7159.583212328766,350.0,76417.06321232877
SKU0106,AX,1538.0,1538.0,0.0,140.8804347826087,1.0,1.0,7,7,10.917058868914436,8.427178153446034,0.0,7836.344883561645,300.0,8136.344883561645
SKU0107,AY,840.0,839.0,1.0,294.4347826086956,0.9988095238095238,0.5,1,2,2.8529238038984053,32.24761904761905,737.71,18442.475178082193,50.0,19230.185178082193
SKU0108,BZ,507.0,507.0,0.0,181.02173913043478,1.0,1.0,2,2,2.8007685841239343,32.84812623274161,0.0,13434.416780821919,50.0,13484.416780821919
SKU0109,AX,1218.0,1218.0,0.0,158.15217391304347,1.0,1.0,5,5,7.701443298969073,11.945812807881772,0.0,11276.349657534247,200.0,11476.349657534247
SKU0111,BZ,721.0,721.0,0.0,99.66304347826087,1.0,1.0,4,4,7.23437670411168,12.717059639389737,0.0,7487.493321917809,200.0,7687.493321917809
SKU0112,CZ,511.0,511.0,0.0,132.25,1.0,1.0,3,3,3.8638941398865785,23.81017612524462,0.0,5036.804657534247,100.0,5136.804657534247
SKU0114,AZ,537.0,537.0,0.0,403.2173913043478,1.0,1.0,1,1,1.3317877938322191,69.08007448789571,0.0,24101.982630136987,0.0,24101.982630136987
SKU0117,AX,1726.0,1708.0,18.0,224.92391304347825,0.9895712630359212,0.75,3,4,7.673706084183057,11.98899188876014,15615.54,13041.40891780822,200.0,28856.948917808222
SKU0118,AX,2002.0,2000.0,2.0,288.5326086956522,0.999000999000999,0.8,4,5,6.938557167074778,13.259240759240761,1312.8199999999997,8316.766678082193,200.0,9829.586678082193
SKU0119,AY,1643.0,1600.0,43.0,136.9891304347826,0.9738283627510651,0.75,6,8,11.993652305006746,7.670724284844795,20263.32,6338.186815068493,400.0,27001.506815068493
SKU0120,AY,1253.0,1253.0,0.0,161.06521739130434,1.0,1.0,6,6,7.779457416655419,11.826017557861134,0.0,11695.461726027397,250.0,11945.461726027397
SKU0121,AY,2016.0,1982.0,34.0,148.69565217391303,0.9831349206349206,0.5714285714285714,4,7,13.557894736842107,6.785714285714285,36579.24,9925.121095890412,350.0,46854.36109589041
SKU0122,CX,1576.0,1576.0,0.0,292.6521739130435,1.0,1.0,3,3,5.385232506314069,17.083756345177665,0.0,2293.8879178082198,150.0,2443.8879178082198
SKU0123,AX,2026.0,2026.0,0.0,165.30434782608697,1.0,1.0,7,7,12.256180957390846,7.506416584402765,0.0,4629.4818630137,350.0,4979.4818630137
SKU0124,AY,2074.0,2065.0,9.0,156.02173913043478,0.9956605593056895,0.875,7,8,13.293019367423716,6.920925747348119,4385.340000000002,10132.547589041096,350.0,14867.887589041098
SKU0125,AY,1457.0,1445.0,12.0,290.2826086956522,0.9917638984214139,0.75,3,4,5.019246611248408,18.329444063143445,6493.5599999999995,9719.886493150685,150.0,16363.446493150685
SKU0127,BZ,615.0,600.0,15.0,108.1413043478261,0.975609756097561,0.75,3,4,5.68700371896673,16.177235772357726,7057.05,2648.8871780821923,200.0,9905.937178082193
SKU0128,AX,1462.0,1462.0,0.0,152.66304347826087,1.0,1.0,8,8,9.576646493414026,9.606703146374828,0.0,11150.960410958907,400.0,11550.960410958907
SKU0129,CZ,521.0,521.0,0.0,244.95652173913044,1.0,1.0,2,2,2.1269080582179622,43.255278310940504,0.0,10960.21380821918,50.0,11010.21380821918
SKU0130,BZ,421.0,421.0,0.0,126.48913043478261,1.0,1.0,2,2,3.328349230901435,27.641330166270784,0.0,7155.479712328768,50.0,7205.479712328768
SKU0131,BZ,521.0,521.0,0.0,197.52173913043478,1.0,1.0,2,2,2.6376843495487563,34.87907869481766,0.0,12637.505808219179,50.0,12687.505808219179
SKU0133,AY,1057.0,1057.0,0.0,322.8152173913044,1.0,1.0,3,3,3.274319000639752,28.09744560075686,0.0,20100.323883561647,100.0,20200.323883561647
SKU0134,AX,2162.0,2162.0,0.0,165.82608695652175,1.0,1.0,8,8,13.037755637126375,7.056429232192415,0.0,4539.600438356165,400.0,4939.600438356165
SKU0136,AY,1629.0,1589.0,40.0,191.56521739130434,0.9754450583179864,0.4,2,5,8.503631411711304,10.81890730509515,24260.8,12500.84805479452,200.0,36961.64805479452
SKU0137,AY,680.0,680.0,0.0,207.7826086956522,1.0,1.0,3,3,3.272651182255702,28.111764705882354,0.0,12184.616958904113,100.0,12284.616958904113
SKU0139,BZ,503.0,503.0,0.0,423.3695652173913,1.0,1.0,1,1,1.1880872913992298,77.43538767395626,0.0,17226.571232876715,0.0,17226.571232876715
SKU0142,AX,1749.0,1749.0,0.0,194.67391304347825,1.0,1.0,5,5,8.984254606365159,10.240137221269297,0.0,9633.985273972603,250.0,9883.985273972603
SKU0143,BZ,786.0,786.0,0.0,265.57608695652175,1.0,1.0,2,2,2.9596038145131582,31.0852417302799,0.0,10158.60547260274,50.0,10208.60547260274
SKU0144,AY,1989.0,1960.0,29.0,232.95652173913044,0.9854198089492208,0.4,2,5,8.538073908174692,10.77526395173454,14838.430000000002,14628.220767123288,200.0,29666.65076712329
SKU0145,CZ,877.0,877.0,0.0,165.80434782608697,1.0,1.0,3,3,5.289366723482365,17.39338654503991,0.0,4035.623315068494,100.0,4135.623315068494
SKU0147,AX,1565.0,1527.0,38.0,194.19565217391303,0.9757188498402556,0.2,1,5,8.05888279413411,11.41597444089457,47564.59999999999,11025.769397260274,250.0,58840.36939726026
SKU0150,AY,1179.0,1165.0,14.0,159.19565217391303,0.9881255301102629,0.5,2,4,7.405981155264237,12.42239185750636,18282.6,9990.879246575343,200.0,28473.47924657534
